,links,titles,photo_url
1411,https://www.adoptapet.com/pet/23252964-los-banos-california-american-pit-bull-terrier,"Los Banos, CA - Staffordshire Bull Terrier. Meet Chloe a Pet for Adoption.",https://pet-uploads.adoptapet.com/1/d/2/495843388.jpg
1412,https://www.adoptapet.com/pet/23267661-los-banos-california-american-pit-bull-terrier,"Los Banos, CA - Staffordshire Bull Terrier. Meet Remi a Pet for Adoption.",https://pet-uploads.adoptapet.com/d/7/f/374382336.jpg
1413,https://www.adoptapet.com/pet/23320655-los-banos-california-,"Los Banos, CA - Terrier (Unknown Type, Medium). Meet Spyro a Pet for Adoption.",https://pet-uploads.adoptapet.com/a/1/d/495843461.jpg
1414,https://www.adoptapet.com/pet/23533286-los-banos-california-,"Los Banos, CA - Shepherd (Unknown Type). Meet Shadow a Pet for Adoption.",https://pet-uploads.adoptapet.com/e/e/f/449902818.jpg
1415,https://www.adoptapet.com/pet/24927308-los-banos-california-american-bulldog,"Los Banos, CA - American Bulldog. Meet Buddy a Pet for Adoption.",https://pet-uploads.adoptapet.com/3/e/d/467272879.jpg
1416,https://www.adoptapet.com/pet/28091227-los-banos-california-american-staffordshire-terrier,"Los Banos, CA - American Staffordshire Terrier. Meet Fawn a Pet for Adoption.",https://pet-uploads.adoptapet.com/a/b/f/474670150.jpg
1417,https://www.adoptapet.com/pet/28334171-los-banos-california-american-staffordshire-terrier,"Los Banos, CA - American Staffordshire Terrier. Meet Anubis a Pet for Adoption.",https://pet-uploads.adoptapet.com/1/b/6/480884638.jpg
1418,https://www.adoptapet.com/pet/28607057-los-banos-california-australian-kelpie,"Los Banos, CA - Australian Kelpie. Meet Chance a Pet for Adoption.",https://pet-uploads.adoptapet.com/e/9/c/486742661.jpg
1419,https://www.adoptapet.com/pet/28731532-los-banos-california-american-staffordshire-terrier,"Los Banos, CA - American Staffordshire Terrier. Meet Sox a Pet for Adoption.",https://pet-uploads.adoptapet.com/e/f/b/489337616.jpg
1420,https://www.adoptapet.com/pet/28973307-los-banos-california-american-pit-bull-terrier,"Los Banos, CA - American Pit Bull Terrier. Meet Nala a Pet for Adoption.",https://pet-uploads.adoptapet.com/e/0/3/494482208.jpg
1421,https://www.adoptapet.com/pet/29038045-los-banos-california-cane-corso,"Los Banos, CA - Cane Corso. Meet Maxx a Pet for Adoption.",https://pet-uploads.adoptapet.com/9/d/e/495852796.jpg
1422,https://www.adoptapet.com/pet/29198702-los-banos-california-american-staffordshire-terrier,"Los Banos, CA - American Staffordshire Terrier. Meet Penny a Pet for Adoption.",https://pet-uploads.adoptapet.com/4/4/e/499228480.jpg
1423,https://www.adoptapet.com/pet/29435351-los-banos-california-american-staffordshire-terrier,"Los Banos, CA - American Staffordshire Terrier. Meet Lucy a Pet for Adoption.",https://pet-uploads.adoptapet.com/f/3/9/504728072.jpg
1424,https://www.adoptapet.com/pet/29489756-los-banos-california-chihuahua,"Los Banos, CA - Chihuahua. Meet Pepper a Pet for Adoption.",https://pet-uploads.adoptapet.com/b/3/8/505579900.jpg
1425,https://www.adoptapet.com/pet/29606750-los-banos-california-bernese-mountain-dog,"Los Banos, CA - Bernese Mountain Dog. Meet Coco a Pet for Adoption.",https://pet-uploads.adoptapet.com/b/2/d/508117874.jpg
1426,https://www.adoptapet.com/pet/29606751-los-banos-california-doberman-pinscher,"Los Banos, CA - Doberman Pinscher. Meet Daisy a Pet for Adoption.",https://pet-uploads.adoptapet.com/8/0/a/508117889.jpg
1427,https://www.adoptapet.com/pet/29663614-los-banos-california-american-staffordshire-terrier,"Los Banos, CA - American Staffordshire Terrier. Meet Finn a Pet for Adoption.",https://pet-uploads.adoptapet.com/3/c/a/509385845.jpg
1428,https://www.adoptapet.com/pet/29686328-los-banos-california-treeing-walker-coonhound,"Los Banos, CA - Treeing Walker Coonhound. Meet Trigger a Pet for Adoption.",https://pet-uploads.adoptapet.com/2/4/9/509871378.jpg
1429,https://www.adoptapet.com/pet/29775463-los-banos-california-husky,"Los Banos, CA - Husky. Meet Marley a Pet for Adoption.",https://pet-uploads.adoptapet.com/7/2/4/511840142.jpg
1430,https://www.adoptapet.com/pet/29775828-los-banos-california-chihuahua,"Los Banos, CA - Chihuahua. Meet Gab a Pet for Adoption.",https://pet-uploads.adoptapet.com/f/2/e/511846594.jpg
1431,https://www.adoptapet.com/pet/29776316-los-banos-california-chihuahua,"Los Banos, CA - Chihuahua. Meet Maggie a Pet for Adoption.",https://pet-uploads.adoptapet.com/9/3/c/511857340.jpg
1432,https://www.adoptapet.com/pet/29918519-los-banos-california-american-staffordshire-terrier,"Los Banos, CA - American Staffordshire Terrier. Meet Belle a Pet for Adoption.",https://pet-uploads.adoptapet.com/6/1/5/515114634.jpg
1433,https://www.adoptapet.com/pet/29936231-los-banos-california-american-pit-bull-terrier,"LOS BANOS, CA - Staffordshire Bull Terrier. Meet Grace a Pet for Adoption.",https://pet-uploads.adoptapet.com/9/c/0/515473842.jpg
1434,https://www.adoptapet.com/pet/29936336-los-banos-california-standard-poodle,"LOS BANOS, CA - Poodle (Standard). Meet Blake a Pet for Adoption.",https://pet-uploads.adoptapet.com/d/9/e/515475815.jpg
1435,https://www.adoptapet.com/pet/29936348-los-banos-california-chihuahua,"LOS BANOS, CA - Chihuahua. Meet Canela a Pet for Adoption.",https://pet-uploads.adoptapet.com/d/a/c/515476066.jpg
1436,https://www.adoptapet.com/pet/29949112-los-banos-california-miniature-pinscher,"LOS BANOS, CA - Miniature Pinscher. Meet Princess a Pet for Adoption.",https://pet-uploads.adoptapet.com/4/9/3/515763502.jpg
1437,https://www.adoptapet.com/pet/29949220-los-banos-california-boston-terrier,"LOS BANOS, CA - Boston Terrier. Meet Paris a Pet for Adoption.",https://pet-uploads.adoptapet.com/b/0/5/515765653.jpg
1438,https://www.adoptapet.com/pet/29952693-los-banos-california-american-staffordshire-terrier,"Los Banos, CA - American Staffordshire Terrier. Meet Ryn a Pet for Adoption.",https://pet-uploads.adoptapet.com/9/2/8/515830698.jpg
1439,https://www.adoptapet.com/pet/29956738-los-banos-california-,"Los Banos, CA - Terrier (Unknown Type, Medium). Meet Kol a Pet for Adoption.",https://pet-uploads.adoptapet.com/6/f/e/515933467.jpg
1440,https://www.adoptapet.com/pet/29957109-los-banos-california-rat-terrier,"Los Banos, CA - Rat Terrier. Meet Nadia a Pet for Adoption.",https://pet-uploads.adoptapet.com/4/f/1/515938953.jpg
1441,https://www.adoptapet.com/pet/29957111-los-banos-california-rat-terrier,"Los Banos, CA - Rat Terrier. Meet Freya a Pet for Adoption.",https://pet-uploads.adoptapet.com/7/0/c/515939004.jpg
1442,https://www.adoptapet.com/pet/29957402-los-banos-california-american-pit-bull-terrier,"Los Banos, CA - American Pit Bull Terrier. Meet Nitro a Pet for Adoption.",https://pet-uploads.adoptapet.com/c/a/6/515945311.jpg
1443,https://www.adoptapet.com/pet/29957403-los-banos-california-rat-terrier,"Los Banos, CA - Rat Terrier. Meet Bekah a Pet for Adoption.",https://pet-uploads.adoptapet.com/c/f/0/515945326.jpg
1444,https://www.adoptapet.com/pet/21085427-vacaville-california-chihuahua,"Vacaville, CA - Chihuahua. Meet Paco a Pet for Adoption.",https://pet-uploads.adoptapet.com/c/c/0/318551211.jpg
1445,https://www.adoptapet.com/pet/29586962-vacaville-california-american-pit-bull-terrier,"Vacaville, CA - American Pit Bull Terrier. Meet Nola a Pet for Adoption.",https://pet-uploads.adoptapet.com/3/7/3/507619066.jpg
1446,https://www.adoptapet.com/pet/29719750-vacaville-california-husky,"Vacaville, CA - Husky. Meet Bolt a Pet for Adoption.",https://pet-uploads.adoptapet.com/3/a/4/510556071.jpg
1447,https://www.adoptapet.com/pet/29929872-vacaville-california-mastiff,"vacaville, CA - Mastiff. Meet Jolene a Pet for Adoption.",https://pet-uploads.adoptapet.com/7/c/e/515349590.jpg
1448,https://www.adoptapet.com/pet/29786384-oakdale-california-boxer,"Oakdale, CA - Boxer. Meet Brutus a Pet for Adoption.",https://pet-uploads.adoptapet.com/3/e/a/512109499.jpg
1449,https://www.adoptapet.com/pet/29901020-oakdale-california-chihuahua,"Oakdale, CA - Chihuahua. Meet Bubbles a Pet for Adoption.",https://pet-uploads.adoptapet.com/5/b/e/514669414.jpg
1450,https://www.adoptapet.com/pet/29911685-oakdale-california-chihuahua,"Oakdale, CA - Chihuahua. Meet Sassy a Pet for Adoption.",https://pet-uploads.adoptapet.com/9/f/1/514950524.jpg
1451,https://www.adoptapet.com/pet/24192019-sacramento-california-american-pit-bull-terrier,"Sacramento, CA - Pit Bull Terrier. Meet rosie the cuddly pitty a Pet for Adoption.",https://pet-uploads.adoptapet.com/a/c/0/382323044.jpg
1452,https://www.adoptapet.com/pet/24278213-sacramento-california-american-pit-bull-terrier,"Sacramento, CA - Pit Bull Terrier. Meet hashtag - gentle boy a Pet for Adoption.",https://pet-uploads.adoptapet.com/8/c/3/383865940.jpg
1453,https://www.adoptapet.com/pet/25480307-sacramento-california-german-shepherd-dog,"Sacramento, CA - German Shepherd Dog. Meet ophelia a Pet for Adoption.",https://pet-uploads.adoptapet.com/e/f/3/412849982.jpg
1454,https://www.adoptapet.com/pet/26031111-davis-california-boxer,"Davis, CA - Boxer. Meet Dana a Pet for Adoption.",https://pet-uploads.adoptapet.com/2/e/1/425087526.jpg
1455,https://www.adoptapet.com/pet/28484602-sacramento-california-husky,"Sacramento, CA - Siberian Husky. Meet daxx, super sweet a Pet for Adoption.",https://pet-uploads.adoptapet.com/8/d/3/484200951.jpg
1456,https://www.adoptapet.com/pet/28484645-sacramento-california-german-shepherd-dog,"Sacramento, CA - German Shepherd Dog. Meet vee, the perfect dog ever a Pet for Adoption.",https://pet-uploads.adoptapet.com/a/8/a/484202078.jpg
1457,https://www.adoptapet.com/pet/28534688-davis-california-labrador-retriever,"Davis, CA - Labrador Retriever. Meet Ella a Pet for Adoption.",https://pet-uploads.adoptapet.com/5/e/2/485268027.jpg
1458,https://www.adoptapet.com/pet/29059511-davis-california-australian-cattle-dog,"Davis, CA - Cattle Dog. Meet Munches a Pet for Adoption.",https://pet-uploads.adoptapet.com/b/c/9/496287089.jpg
1459,https://www.adoptapet.com/pet/29314843-davis-california-boxer,"Davis, CA - Boxer. Meet Abby a Pet for Adoption.",https://pet-uploads.adoptapet.com/d/0/8/501853926.jpg
1460,https://www.adoptapet.com/pet/29315199-davis-california-boxer,"Davis, CA - Boxer. Meet Gunner a Pet for Adoption.",https://pet-uploads.adoptapet.com/c/4/b/501860564.jpg
1461,https://www.adoptapet.com/pet/29650970-sacramento-california-german-shepherd-dog,"Sacramento, CA - German Shepherd Dog. Meet lulu lemon a Pet for Adoption.",https://pet-uploads.adoptapet.com/4/c/4/509081981.jpg
1462,https://www.adoptapet.com/pet/29671285-davis-california-boxer,"Davis, CA - Boxer. Meet Freya a Pet for Adoption.",https://pet-uploads.adoptapet.com/9/0/f/509559853.jpg
1463,https://www.adoptapet.com/pet/29715185-sacramento-california-german-shepherd-dog,"Sacramento, CA - German Shepherd Dog. Meet Schautzi, sweet  girl a Pet for Adoption.",https://pet-uploads.adoptapet.com/4/b/9/510447198.jpg
1464,https://www.adoptapet.com/pet/29715294-sacramento-california-american-pit-bull-terrier,"Sacramento, CA - American Pit Bull Terrier. Meet Haven the sweet girl a Pet for Adoption.",https://pet-uploads.adoptapet.com/6/5/6/510448275.jpg
1465,https://www.adoptapet.com/pet/29758206-davis-california-australian-cattle-dog,"Davis, CA - Australian Cattle Dog. Meet Koda a Pet for Adoption.",https://pet-uploads.adoptapet.com/a/0/6/511447454.jpg
1466,https://www.adoptapet.com/pet/29758226-davis-california-labrador-retriever,"Davis, CA - Labrador Retriever. Meet Jack a Pet for Adoption.",https://pet-uploads.adoptapet.com/e/e/4/511447954.jpg
1467,https://www.adoptapet.com/pet/29785435-davis-california-american-pit-bull-terrier,"Davis, CA - Pit Bull Terrier. Meet Fozzy Bear a Pet for Adoption.",https://pet-uploads.adoptapet.com/2/1/3/512090239.jpg
1468,https://www.adoptapet.com/pet/29785454-davis-california-labrador-retriever,"Davis, CA - Labrador Retriever. Meet Ranger & Samantha a Pet for Adoption.",https://pet-uploads.adoptapet.com/0/c/b/512091263.jpg
1469,https://www.adoptapet.com/pet/29785508-davis-california-,"Davis, CA - Hound (Unknown Type). Meet Francine a Pet for Adoption.",https://pet-uploads.adoptapet.com/6/a/4/512091927.jpg
1470,https://www.adoptapet.com/pet/29785675-davis-california-australian-cattle-dog,"Davis, CA - Cattle Dog. Meet Oso a Pet for Adoption.",https://pet-uploads.adoptapet.com/1/d/b/512093824.jpg
1471,https://www.adoptapet.com/pet/29811010-davis-california-,"Davis, CA - Hound (Unknown Type). Meet MONTY a Pet for Adoption.",https://pet-uploads.adoptapet.com/7/1/f/512666497.jpg
1472,https://www.adoptapet.com/pet/29811118-davis-california-australian-cattle-dog,"Davis, CA - Cattle Dog. Meet Jimmy a Pet for Adoption.",https://pet-uploads.adoptapet.com/d/d/4/512668864.jpg
1473,https://www.adoptapet.com/pet/29878412-davis-california-american-staffordshire-terrier,"Davis, CA - American Staffordshire Terrier. Meet LOVELY LAYLA a Pet for Adoption.",https://pet-uploads.adoptapet.com/9/4/c/514186729.jpg
1474,https://www.adoptapet.com/pet/29878476-davis-california-boxer,"Davis, CA - Boxer. Meet Nipsy (courtesy post) a Pet for Adoption.",https://pet-uploads.adoptapet.com/4/6/f/514187960.jpg
1475,https://www.adoptapet.com/pet/29891300-sacramento-california-golden-retriever,"Sacramento, CA - Golden Retriever. Meet Ronnie the beautiful bo a Pet for Adoption.",https://pet-uploads.adoptapet.com/1/6/b/514452430.jpg
1476,https://www.adoptapet.com/pet/29891335-sacramento-california-,"Sacramento, CA - Terrier (Unknown Type, Medium). Meet Jaycee a Pet for Adoption.",https://pet-uploads.adoptapet.com/6/4/4/514453299.jpg
1477,https://www.adoptapet.com/pet/29948745-davis-california-boxer,"Davis, CA - Boxer. Meet Zoey a Pet for Adoption.",https://pet-uploads.adoptapet.com/6/4/2/515757093.jpg
1478,https://www.adoptapet.com/pet/29880717-elk-grove-california-american-bulldog,"Elk Grove, CA - American Bulldog. Meet Moose a Pet for Adoption.",https://pet-uploads.adoptapet.com/7/1/8/514228753.jpg
1479,https://www.adoptapet.com/pet/29932183-elk-grove-california-american-pit-bull-terrier,"Elk Grove, CA - Pit Bull Terrier. Meet Lego a Pet for Adoption.",https://pet-uploads.adoptapet.com/a/4/1/515618875.jpg
1480,https://www.adoptapet.com/pet/29949146-elk-grove-california-german-shepherd-dog,"Elk Grove, CA - German Shepherd Dog. Meet Hans a Pet for Adoption.",https://pet-uploads.adoptapet.com/e/8/c/515764385.jpg
1481,https://www.adoptapet.com/pet/29776680-sacramento-california-american-staffordshire-terrier,"Sacramento, CA - American Staffordshire Terrier. Meet Stanley a Pet for Adoption.",https://pet-uploads.adoptapet.com/d/7/e/511866690.jpeg
1482,https://www.adoptapet.com/pet/29797956-sacramento-california-american-pit-bull-terrier,"Sacramento, CA - American Pit Bull Terrier. Meet Pedro a Pet for Adoption.",https://pet-uploads.adoptapet.com/7/e/d/514195413.jpeg
1483,https://www.adoptapet.com/pet/29935898-sacramento-california-american-staffordshire-terrier,"Sacramento, CA - American Staffordshire Terrier. Meet Rio a Pet for Adoption.",https://pet-uploads.adoptapet.com/0/2/6/515550181.jpeg
1484,https://www.adoptapet.com/pet/29944746-sacramento-california-chihuahua,"Sacramento, CA - Chihuahua. Meet Royce a Pet for Adoption.",https://pet-uploads.adoptapet.com/d/f/a/515743104.jpeg
1485,https://www.adoptapet.com/pet/29944747-sacramento-california-,"Sacramento, CA - Terrier (Unknown Type, Small). Meet Layla a Pet for Adoption.",https://pet-uploads.adoptapet.com/6/0/2/515741220.jpeg
1486,https://www.adoptapet.com/pet/29944749-sacramento-california-,"Sacramento, CA - Hound (Unknown Type). Meet Cooper a Pet for Adoption.",https://pet-uploads.adoptapet.com/2/3/a/515743102.jpeg
1487,https://www.adoptapet.com/pet/29953484-sacramento-california-american-pit-bull-terrier,"Sacramento, CA - American Pit Bull Terrier. Meet Gaga a Pet for Adoption.",https://pet-uploads.adoptapet.com/7/f/3/515847882.jpeg
1488,https://www.adoptapet.com/pet/27966010-sacramento-california-miniature-pinscher,"Sacramento, CA - Miniature Pinscher. Meet Toby a Pet for Adoption.",https://pet-uploads.adoptapet.com/6/8/2/515216835.jpg
1489,https://www.adoptapet.com/pet/29935182-sacramento-california-dachshund,"Sacramento, CA - Dachshund. Meet Snoop a Pet for Adoption.",https://pet-uploads.adoptapet.com/0/0/d/515451788.jpg
1490,https://www.adoptapet.com/pet/25581768-santa-rosa-california-chihuahua,"Santa Rosa, CA - Chihuahua. Meet Jewell a Pet for Adoption.",https://pet-uploads.adoptapet.com/6/1/a/415045763.jpg
1491,https://www.adoptapet.com/pet/26953619-santa-rosa-california-chihuahua,"Santa Rosa, CA - Chihuahua. Meet Percy a Pet for Adoption.",https://pet-uploads.adoptapet.com/1/0/a/452312426.jpg
1492,https://www.adoptapet.com/pet/28217043-santa-rosa-california-husky,"Santa Rosa, CA - Husky. Meet Sequioa a Pet for Adoption.",https://pet-uploads.adoptapet.com/7/a/0/478063254.jpg
1493,https://www.adoptapet.com/pet/29785838-irvine-california-,"Irvine, CA - Shepherd (Unknown Type). Meet MAX a Pet for Adoption.",https://pet-uploads.adoptapet.com/9/3/4/512098205.jpg
1494,https://www.adoptapet.com/pet/29801082-irvine-california-catahoula-leopard-dog,"Irvine, CA - Catahoula Leopard Dog. Meet Bronx a Pet for Adoption.",https://pet-uploads.adoptapet.com/7/3/2/512458134.jpg
1495,https://www.adoptapet.com/pet/29822096-irvine-california-maltese,"Irvine, CA - Maltese. Meet Yumak a Pet for Adoption.",https://pet-uploads.adoptapet.com/1/a/6/513824809.jpg
1496,https://www.adoptapet.com/pet/29832889-irvine-california-german-shepherd-dog,"Irvine, CA - German Shepherd Dog. Meet Marley a Pet for Adoption.",https://pet-uploads.adoptapet.com/4/e/d/513135320.jpg
1497,https://www.adoptapet.com/pet/29842341-irvine-california-american-staffordshire-terrier,"Irvine, CA - American Staffordshire Terrier. Meet Mazie a Pet for Adoption.",https://pet-uploads.adoptapet.com/8/7/7/513315598.jpg
1498,https://www.adoptapet.com/pet/29889476-irvine-california-chihuahua,"Irvine, CA - Chihuahua. Meet Bianca a Pet for Adoption.",https://pet-uploads.adoptapet.com/2/8/4/514416855.jpg
1499,https://www.adoptapet.com/pet/29889669-irvine-california-cairn-terrier,"Irvine, CA - Cairn Terrier. Meet Tumbleweed a Pet for Adoption.",https://pet-uploads.adoptapet.com/f/5/b/514419653.jpg
1500,https://www.adoptapet.com/pet/29915351-irvine-california-labrador-retriever,"Irvine, CA - Labrador Retriever. Meet Apollo a Pet for Adoption.",https://pet-uploads.adoptapet.com/6/7/0/515027785.jpg
1501,https://www.adoptapet.com/pet/29915353-irvine-california-labrador-retriever,"Irvine, CA - Labrador Retriever. Meet Crios a Pet for Adoption.",https://pet-uploads.adoptapet.com/1/0/5/515027803.jpg
1502,https://www.adoptapet.com/pet/29915357-irvine-california-labrador-retriever,"Irvine, CA - Labrador Retriever. Meet Eros a Pet for Adoption.",https://pet-uploads.adoptapet.com/a/e/d/515027922.jpg
1503,https://www.adoptapet.com/pet/29915365-irvine-california-labrador-retriever,"Irvine, CA - Labrador Retriever. Meet Zeus a Pet for Adoption.",https://pet-uploads.adoptapet.com/9/a/c/515028072.jpg
1504,https://www.adoptapet.com/pet/29915389-irvine-california-labrador-retriever,"Irvine, CA - Labrador Retriever. Meet Athena a Pet for Adoption.",https://pet-uploads.adoptapet.com/5/4/5/515028595.jpg
1505,https://www.adoptapet.com/pet/29915404-irvine-california-labrador-retriever,"Irvine, CA - Labrador Retriever. Meet Gaia a Pet for Adoption.",https://pet-uploads.adoptapet.com/5/9/2/515028837.jpg
1506,https://www.adoptapet.com/pet/29915421-irvine-california-labrador-retriever,"Irvine, CA - Labrador Retriever. Meet Iris a Pet for Adoption.",https://pet-uploads.adoptapet.com/2/2/a/515029251.jpg
1507,https://www.adoptapet.com/pet/29915431-irvine-california-labrador-retriever,"Irvine, CA - Labrador Retriever. Meet Maia a Pet for Adoption.",https://pet-uploads.adoptapet.com/9/0/c/515029564.jpg
1508,https://www.adoptapet.com/pet/29915435-irvine-california-labrador-retriever,"Irvine, CA - Labrador Retriever. Meet Rhea a Pet for Adoption.",https://pet-uploads.adoptapet.com/2/5/7/515029689.jpg
1509,https://www.adoptapet.com/pet/29916920-irvine-california-german-shepherd-dog,"Irvine, CA - German Shepherd Dog. Meet Donna a Pet for Adoption.",https://images-ra.adoptapet.com/images/X_NoPhoto_outlined-Desktop_Tablet_Dog.svg
1510,https://www.adoptapet.com/pet/29931888-irvine-california-chihuahua,"Irvine, CA - Chihuahua. Meet BOBBY a Pet for Adoption.",https://pet-uploads.adoptapet.com/a/b/a/515389176.jpeg
1511,https://www.adoptapet.com/pet/29931889-irvine-california-boxer,"Irvine, CA - Boxer. Meet RONDA a Pet for Adoption.",https://pet-uploads.adoptapet.com/2/0/2/515416291.jpeg
1512,https://www.adoptapet.com/pet/29931890-irvine-california-chihuahua,"Irvine, CA - Chihuahua. Meet ROCKY a Pet for Adoption.",https://pet-uploads.adoptapet.com/e/9/9/515389237.jpeg
1513,https://www.adoptapet.com/pet/29950779-irvine-california-husky,"Irvine, CA - Husky. Meet GLACIER a Pet for Adoption.",https://pet-uploads.adoptapet.com/f/7/9/515795299.jpeg
1514,https://www.adoptapet.com/pet/29950781-irvine-california-husky,"Irvine, CA - Husky. Meet ESTRELLA a Pet for Adoption.",https://pet-uploads.adoptapet.com/4/2/0/515795307.jpeg
1515,https://www.adoptapet.com/pet/29953328-irvine-california-german-shepherd-dog,"Irvine, CA - German Shepherd Dog. Meet Carlo a Pet for Adoption.",https://pet-uploads.adoptapet.com/3/9/1/515843610.jpg
1516,https://www.adoptapet.com/pet/29961085-irvine-california-norfolk-terrier,"Irvine, CA - Norfolk Terrier. Meet Bitsey a Pet for Adoption.",https://pet-uploads.adoptapet.com/6/4/3/516014657.jpg
1517,https://www.adoptapet.com/pet/17792368-newport-beach-california-american-pit-bull-terrier,"Newport Beach, CA - Staffordshire Bull Terrier. Meet Cassia a Pet for Adoption.",https://pet-uploads.adoptapet.com/e/9/4/481014688.jpg
1518,https://www.adoptapet.com/pet/18065015-newport-beach-california-australian-cattle-dog,"Newport Beach, CA - Australian Cattle Dog. Meet Cruiz (Courtesy post) a Pet for Adoption.",https://pet-uploads.adoptapet.com/7/d/2/453694058.jpg
1519,https://www.adoptapet.com/pet/19253564-newport-beach-california-nova-scotia-duck-tolling-retriever,"Newport Beach, CA - Nova Scotia Duck-Tolling Retriever. Meet Rollin aka Stubbs a Pet for Adoption.",https://pet-uploads.adoptapet.com/d/8/1/470857166.jpg
1520,https://www.adoptapet.com/pet/23243865-newport-beach-california-,"Newport Beach, CA - Terrier (Unknown Type, Small). Meet Abbie a Pet for Adoption.",https://pet-uploads.adoptapet.com/1/d/9/361555582.jpg
1521,https://www.adoptapet.com/pet/26879008-newport-beach-california-german-shepherd-dog,"Newport Beach, CA - German Shepherd Dog. Meet Deedee a Pet for Adoption.",https://pet-uploads.adoptapet.com/5/d/8/445075119.jpg
1522,https://www.adoptapet.com/pet/26963061-newport-beach-california-rottweiler,"Newport Beach, CA - Rottweiler. Meet Rambo  ***Courtesy Post*** a Pet for Adoption.",https://pet-uploads.adoptapet.com/7/9/6/475047061.jpg
1523,https://www.adoptapet.com/pet/27613575-newport-beach-california-australian-shepherd,"Newport Beach, CA - Australian Shepherd. Meet Blossom a Pet for Adoption.",https://pet-uploads.adoptapet.com/2/2/6/475854902.jpg
1524,https://www.adoptapet.com/pet/27962212-newport-beach-california-miniature-pinscher,"Newport Beach, CA - Miniature Pinscher. Meet Ireland a Pet for Adoption.",https://pet-uploads.adoptapet.com/5/5/c/471341974.jpeg
1525,https://www.adoptapet.com/pet/28285669-newport-beach-california-golden-retriever,"Newport Beach, CA - Golden Retriever. Meet Milo a Pet for Adoption.",https://pet-uploads.adoptapet.com/1/3/a/492298051.jpg
1526,https://www.adoptapet.com/pet/28309043-newport-beach-california-australian-kelpie,"Newport Beach, CA - Australian Kelpie. Meet Pip & Athena a Pet for Adoption.",https://pet-uploads.adoptapet.com/2/5/4/481890703.jpg
1527,https://www.adoptapet.com/pet/28316953-newport-beach-california-labrador-retriever,"Newport Beach, CA - Labrador Retriever. Meet Ben a Pet for Adoption.",https://pet-uploads.adoptapet.com/6/2/8/482669732.jpg
1528,https://www.adoptapet.com/pet/28566047-newport-beach-california-rat-terrier,"Newport Beach, CA - Rat Terrier. Meet Greta a Pet for Adoption.",https://pet-uploads.adoptapet.com/5/8/d/485880586.jpeg
1529,https://www.adoptapet.com/pet/28718698-newport-beach-california-labrador-retriever,"Newport Beach, CA - Labrador Retriever. Meet Gigi #2 a Pet for Adoption.",https://pet-uploads.adoptapet.com/b/9/9/502810157.jpg
1530,https://www.adoptapet.com/pet/28718700-newport-beach-california-,"Newport Beach, CA - Spaniel (Unknown Type). Meet Sebastian a Pet for Adoption.",https://pet-uploads.adoptapet.com/6/b/8/489071230.jpg
1531,https://www.adoptapet.com/pet/29231241-newport-beach-california-labrador-retriever,"Newport Beach, CA - Labrador Retriever. Meet Georgia a Pet for Adoption.",https://pet-uploads.adoptapet.com/2/1/c/502810170.jpg
1532,https://www.adoptapet.com/pet/29244622-newport-beach-california-,"Newport Beach, CA - Shepherd (Unknown Type). Meet Sumo a Pet for Adoption.",https://pet-uploads.adoptapet.com/3/0/2/515871142.jpg
1533,https://www.adoptapet.com/pet/29500464-newport-beach-california-american-pit-bull-terrier,"Newport Beach, CA - Pit Bull Terrier. Meet Destiny a Pet for Adoption.",https://pet-uploads.adoptapet.com/c/b/8/505794959.jpg
1534,https://www.adoptapet.com/pet/29371209-lake-elsinore-california-german-shepherd-dog,"Lake Elsinore, CA - German Shepherd Dog. Meet Tori a Pet for Adoption.",https://pet-uploads.adoptapet.com/f/c/3/515562351.jpg
1535,https://www.adoptapet.com/pet/29727897-lake-elsinore-california-american-pit-bull-terrier,"Lake Elsinore, CA - American Pit Bull Terrier. Meet Lola a Pet for Adoption.",https://pet-uploads.adoptapet.com/2/d/4/510743610.jpg
1536,https://www.adoptapet.com/pet/29901568-lake-elsinore-california-,"Lake Elsinore, CA - Shepherd (Unknown Type). Meet Brody  a Pet for Adoption.",https://pet-uploads.adoptapet.com/9/3/9/514681822.jpg
1537,https://www.adoptapet.com/pet/29902178-long-beach-california-english-bulldog,"Long Beach, CA - English Bulldog. Meet Eydie a Pet for Adoption.",https://pet-uploads.adoptapet.com/0/8/c/514696355.jpg
1538,https://www.adoptapet.com/pet/29960948-long-beach-california-silky-terrier,"Long Beach, CA - Silky Terrier. Meet Marshmallow a Pet for Adoption.",https://pet-uploads.adoptapet.com/c/f/8/516011116.jpg
1539,https://www.adoptapet.com/pet/29960949-long-beach-california-silky-terrier,"Long Beach, CA - Silky Terrier. Meet Martini a Pet for Adoption.",https://pet-uploads.adoptapet.com/e/3/4/516011137.jpg
1540,https://www.adoptapet.com/pet/29960950-long-beach-california-silky-terrier,"Long Beach, CA - Silky Terrier. Meet Maraschino a Pet for Adoption.",https://pet-uploads.adoptapet.com/c/9/0/516011158.jpg
1541,https://www.adoptapet.com/pet/29960952-long-beach-california-yorkie-yorkshire-terrier,"Long Beach, CA - Yorkie, Yorkshire Terrier. Meet Opie a Pet for Adoption.",https://pet-uploads.adoptapet.com/0/c/8/516011200.jpg
1542,https://www.adoptapet.com/pet/29960954-long-beach-california-yorkie-yorkshire-terrier,"Long Beach, CA - Yorkie, Yorkshire Terrier. Meet Olivia a Pet for Adoption.",https://pet-uploads.adoptapet.com/e/d/6/516011215.jpg
